State,Year,Month,Condition,BehavioralHealthService,ServiceCount,RatePer1000Beneficiaries,DataQuality
New Hampshire,2020,202010,Substance use disorder,Inpatient,"1,291",5.6,
New Hampshire,2020,202010,Mental health disorder,Intensive outpatient/Partial hospitalization,818,3.6,
New Hampshire,2020,202010,Substance use disorder,Intensive outpatient/Partial hospitalization,"9,632",42,
New Hampshire,2020,202010,Mental health disorder,Outpatient,"41,223",179.6,
New Hampshire,2020,202010,Substance use disorder,Outpatient,721,3.1,
New Hampshire,2020,202010,Mental health disorder,Telehealth,"23,037",100.4,
New Hampshire,2020,202010,Substance use disorder,Telehealth,"6,869",29.9,
New Hampshire,2020,202011,Mental health disorder,Emergency department,"1,265",5.4,
New Hampshire,2020,202011,Substance use disorder,Emergency department,"1,207",5.2,
New Hampshire,2020,202011,Mental health disorder,Inpatient,751,3.2,
New Hampshire,2020,202011,Substance use disorder,Inpatient,"1,088",4.7,
New Hampshire,2020,202011,Mental health disorder,Intensive outpatient/Partial hospitalization,664,2.8,
New Hampshire,2020,202011,Substance use disorder,Intensive outpatient/Partial hospitalization,"8,027",34.3,
New Hampshire,2020,202011,Mental health disorder,Outpatient,"34,539",147.7,
New Hampshire,2020,202011,Substance use disorder,Outpatient,599,2.6,
New Hampshire,2020,202011,Mental health disorder,Telehealth,"22,342",95.5,
New Hampshire,2020,202011,Substance use disorder,Telehealth,"6,392",27.3,
New Hampshire,2020,202012,Mental health disorder,Emergency department,"1,203",5.1,
New Hampshire,2020,202012,Substance use disorder,Emergency department,"1,205",5.1,
New Hampshire,2020,202012,Mental health disorder,Inpatient,587,2.5,
New Hampshire,2020,202012,Substance use disorder,Inpatient,750,3.1,
New Hampshire,2020,202012,Mental health disorder,Intensive outpatient/Partial hospitalization,560,2.4,
New Hampshire,2020,202012,Substance use disorder,Intensive outpatient/Partial hospitalization,"7,827",32.9,
New Hampshire,2020,202012,Mental health disorder,Outpatient,"33,082",138.9,
New Hampshire,2020,202012,Substance use disorder,Outpatient,512,2.1,
New Hampshire,2020,202012,Mental health disorder,Telehealth,"25,775",108.2,
New Hampshire,2020,202012,Substance use disorder,Telehealth,"7,866",33,
New Hampshire,2021,202101,Mental health disorder,Emergency department,"1,626",6.8,
New Hampshire,2021,202101,Substance use disorder,Emergency department,"1,512",6.3,
New Hampshire,2021,202101,Mental health disorder,Inpatient,763,3.2,
New Hampshire,2021,202101,Substance use disorder,Inpatient,"1,126",4.7,
New Hampshire,2021,202101,Mental health disorder,Intensive outpatient/Partial hospitalization,876,3.6,
New Hampshire,2021,202101,Substance use disorder,Intensive outpatient/Partial hospitalization,"12,342",51.3,
New Hampshire,2021,202101,Mental health disorder,Outpatient,"43,411",180.5,
New Hampshire,2021,202101,Substance use disorder,Outpatient,614,2.6,
New Hampshire,2021,202101,Mental health disorder,Telehealth,"36,514",151.9,
New Hampshire,2021,202101,Substance use disorder,Telehealth,"14,582",60.6,
New Hampshire,2021,202102,Mental health disorder,Emergency department,"1,329",5.5,
New Hampshire,2021,202102,Substance use disorder,Emergency department,"1,105",4.6,
New Hampshire,2021,202102,Mental health disorder,Inpatient,704,2.9,
New Hampshire,2021,202102,Substance use disorder,Inpatient,972,4,
New Hampshire,2021,202102,Mental health disorder,Intensive outpatient/Partial hospitalization,708,2.9,
New Hampshire,2021,202102,Substance use disorder,Intensive outpatient/Partial hospitalization,"11,072",45.7,
New Hampshire,2021,202102,Mental health disorder,Outpatient,"41,370",170.9,
New Hampshire,2021,202102,Substance use disorder,Outpatient,798,3.3,
New Hampshire,2021,202102,Mental health disorder,Telehealth,"34,481",142.5,
New Hampshire,2021,202102,Substance use disorder,Telehealth,"13,343",55.1,
New Hampshire,2021,202103,Mental health disorder,Emergency department,"1,534",6.3,
New Hampshire,2021,202103,Substance use disorder,Emergency department,"1,453",6,
New Hampshire,2021,202103,Mental health disorder,Inpatient,831,3.4,
New Hampshire,2021,202103,Substance use disorder,Inpatient,"1,051",4.3,
New Hampshire,2021,202103,Mental health disorder,Intensive outpatient/Partial hospitalization,873,3.6,
New Hampshire,2021,202103,Substance use disorder,Intensive outpatient/Partial hospitalization,"13,371",54.8,
New Hampshire,2021,202103,Mental health disorder,Outpatient,"52,307",214.2,
New Hampshire,2021,202103,Substance use disorder,Outpatient,998,4.1,
New Hampshire,2021,202103,Mental health disorder,Telehealth,"36,396",149.1,
New Hampshire,2021,202103,Substance use disorder,Telehealth,"13,681",56,
New Hampshire,2021,202104,Mental health disorder,Emergency department,"1,249",5.1,
New Hampshire,2021,202104,Substance use disorder,Emergency department,"1,458",5.9,
New Hampshire,2021,202104,Mental health disorder,Inpatient,806,3.3,
New Hampshire,2021,202104,Substance use disorder,Inpatient,"1,030",4.2,
New Hampshire,2021,202104,Mental health disorder,Intensive outpatient/Partial hospitalization,641,2.6,
New Hampshire,2021,202104,Substance use disorder,Intensive outpatient/Partial hospitalization,"10,748",43.7,
New Hampshire,2021,202104,Mental health disorder,Outpatient,"43,644",177.3,
New Hampshire,2021,202104,Substance use disorder,Outpatient,729,3,
New Hampshire,2021,202104,Mental health disorder,Telehealth,"24,935",101.3,
New Hampshire,2021,202104,Substance use disorder,Telehealth,"8,158",33.1,
New Hampshire,2021,202105,Mental health disorder,Emergency department,"1,514",6.1,
New Hampshire,2021,202105,Substance use disorder,Emergency department,"1,537",6.2,
New Hampshire,2021,202105,Mental health disorder,Inpatient,838,3.4,
New Hampshire,2021,202105,Substance use disorder,Inpatient,"1,071",4.3,
New Hampshire,2021,202105,Mental health disorder,Intensive outpatient/Partial hospitalization,633,2.6,
New Hampshire,2021,202105,Substance use disorder,Intensive outpatient/Partial hospitalization,"10,027",40.5,
New Hampshire,2021,202105,Mental health disorder,Outpatient,"44,215",178.4,
New Hampshire,2021,202105,Substance use disorder,Outpatient,745,3,
New Hampshire,2021,202105,Mental health disorder,Telehealth,"20,898",84.3,
New Hampshire,2021,202105,Substance use disorder,Telehealth,"7,010",28.3,
New Hampshire,2021,202106,Mental health disorder,Emergency department,"1,321",5.3,
New Hampshire,2021,202106,Substance use disorder,Emergency department,"1,648",6.6,
New Hampshire,2021,202106,Mental health disorder,Inpatient,"1,021",4.1,
New Hampshire,2021,202106,Substance use disorder,Inpatient,"1,271",5.1,
New Hampshire,2021,202106,Mental health disorder,Intensive outpatient/Partial hospitalization,782,3.1,
New Hampshire,2021,202106,Substance use disorder,Intensive outpatient/Partial hospitalization,"10,568",42.3,
New Hampshire,2021,202106,Mental health disorder,Outpatient,"47,078",188.6,
New Hampshire,2021,202106,Substance use disorder,Outpatient,797,3.2,
New Hampshire,2021,202106,Mental health disorder,Telehealth,"20,331",81.5,
New Hampshire,2021,202106,Substance use disorder,Telehealth,"6,798",27.2,
New Hampshire,2021,202107,Mental health disorder,Emergency department,"1,270",5.1,
New Hampshire,2021,202107,Substance use disorder,Emergency department,"1,666",6.6,
New Hampshire,2021,202107,Mental health disorder,Inpatient,"1,059",4.2,
New Hampshire,2021,202107,Substance use disorder,Inpatient,"1,202",4.8,
New Hampshire,2021,202107,Mental health disorder,Intensive outpatient/Partial hospitalization,965,3.8,
New Hampshire,2021,202107,Substance use disorder,Intensive outpatient/Partial hospitalization,"10,971",43.6,
New Hampshire,2021,202107,Mental health disorder,Outpatient,"46,649",185.5,
New Hampshire,2021,202107,Substance use disorder,Outpatient,756,3,
New Hampshire,2021,202107,Mental health disorder,Telehealth,"17,131",68.1,
New Hampshire,2021,202107,Substance use disorder,Telehealth,"6,162",24.5,
New Hampshire,2021,202108,Mental health disorder,Emergency department,"1,374",5.4,
New Hampshire,2021,202108,Substance use disorder,Emergency department,"1,735",6.8,
New Hampshire,2021,202108,Mental health disorder,Inpatient,"1,117",4.4,
New Hampshire,2021,202108,Substance use disorder,Inpatient,"1,233",4.9,
New Hampshire,2021,202108,Mental health disorder,Intensive outpatient/Partial hospitalization,991,3.9,
New Hampshire,2021,202108,Substance use disorder,Intensive outpatient/Partial hospitalization,"11,326",44.6,
New Hampshire,2021,202108,Mental health disorder,Outpatient,"48,623",191.7,
New Hampshire,2021,202108,Substance use disorder,Outpatient,663,2.6,
New Hampshire,2021,202108,Mental health disorder,Telehealth,"17,404",68.6,
New Hampshire,2021,202108,Substance use disorder,Telehealth,"5,969",23.5,
New Hampshire,2021,202109,Mental health disorder,Emergency department,"1,368",5.4,
New Hampshire,2021,202109,Substance use disorder,Emergency department,"1,478",5.8,
New Hampshire,2021,202109,Mental health disorder,Inpatient,862,3.4,
New Hampshire,2021,202109,Substance use disorder,Inpatient,903,3.5,
New Hampshire,2021,202109,Mental health disorder,Intensive outpatient/Partial hospitalization,"1,045",4.1,
New Hampshire,2021,202109,Substance use disorder,Intensive outpatient/Partial hospitalization,"10,797",42.3,
New Hampshire,2021,202109,Mental health disorder,Outpatient,"47,905",187.5,
New Hampshire,2021,202109,Substance use disorder,Outpatient,689,2.7,
New Hampshire,2021,202109,Mental health disorder,Telehealth,"16,876",66.1,
New Hampshire,2021,202109,Substance use disorder,Telehealth,"5,806",22.7,
New Hampshire,2021,202110,Mental health disorder,Emergency department,"1,110",4.3,
New Hampshire,2021,202110,Substance use disorder,Emergency department,"1,519",5.9,
New Hampshire,2021,202110,Mental health disorder,Inpatient,757,2.9,
New Hampshire,2021,202110,Substance use disorder,Inpatient,845,3.3,
New Hampshire,2021,202110,Mental health disorder,Intensive outpatient/Partial hospitalization,842,3.3,
New Hampshire,2021,202110,Substance use disorder,Intensive outpatient/Partial hospitalization,"10,557",41,
New Hampshire,2021,202110,Mental health disorder,Outpatient,"46,525",180.8,
New Hampshire,2021,202110,Substance use disorder,Outpatient,709,2.8,
New Hampshire,2021,202110,Mental health disorder,Telehealth,"16,499",64.1,
New Hampshire,2021,202110,Substance use disorder,Telehealth,"5,947",23.1,
New Hampshire,2021,202111,Mental health disorder,Emergency department,"1,034",4,
New Hampshire,2021,202111,Substance use disorder,Emergency department,"1,445",5.6,
New Hampshire,2021,202111,Mental health disorder,Inpatient,692,2.7,
New Hampshire,2021,202111,Substance use disorder,Inpatient,793,3.1,
New Hampshire,2021,202111,Mental health disorder,Intensive outpatient/Partial hospitalization,687,2.6,
New Hampshire,2021,202111,Substance use disorder,Intensive outpatient/Partial hospitalization,"10,237",39.5,
New Hampshire,2021,202111,Mental health disorder,Outpatient,"43,508",167.7,
New Hampshire,2021,202111,Substance use disorder,Outpatient,671,2.6,
New Hampshire,2021,202111,Mental health disorder,Telehealth,"16,279",62.8,
New Hampshire,2021,202111,Substance use disorder,Telehealth,"6,042",23.3,
New Hampshire,2021,202112,Mental health disorder,Emergency department,965,3.7,
New Hampshire,2021,202112,Substance use disorder,Emergency department,"1,328",5.1,
New Hampshire,2021,202112,Mental health disorder,Inpatient,496,1.9,
New Hampshire,2021,202112,Substance use disorder,Inpatient,611,2.3,
New Hampshire,2021,202112,Mental health disorder,Intensive outpatient/Partial hospitalization,668,2.6,
New Hampshire,2021,202112,Substance use disorder,Intensive outpatient/Partial hospitalization,"10,375",39.6,
New Hampshire,2021,202112,Mental health disorder,Outpatient,"40,937",156.3,
New Hampshire,2021,202112,Substance use disorder,Outpatient,645,2.5,
New Hampshire,2021,202112,Mental health disorder,Telehealth,"16,628",63.5,
New Hampshire,2021,202112,Substance use disorder,Telehealth,"6,386",24.4,
New Jersey,2018,201801,Mental health disorder,Emergency department,"13,189",6.9,
New Jersey,2018,201801,Substance use disorder,Emergency department,"14,677",7.7,
New Jersey,2018,201801,Mental health disorder,Inpatient,"5,722",3,
New Jersey,2018,201801,Substance use disorder,Inpatient,"6,436",3.4,
New Jersey,2018,201801,Mental health disorder,Intensive outpatient/Partial hospitalization,"99,735",52.1,
New Jersey,2018,201801,Substance use disorder,Intensive outpatient/Partial hospitalization,"20,999",11,
New Jersey,2018,201801,Mental health disorder,Outpatient,"210,296",109.9,
New Jersey,2018,201801,Substance use disorder,Outpatient,"20,699",10.8,
New Jersey,2018,201801,Mental health disorder,Telehealth,799,0.4,
New Jersey,2018,201801,Substance use disorder,Telehealth,409,0.2,
New Jersey,2018,201802,Mental health disorder,Emergency department,"12,645",6.6,
New Jersey,2018,201802,Substance use disorder,Emergency department,"13,678",7.1,
New Jersey,2018,201802,Mental health disorder,Inpatient,"5,321",2.8,
New Jersey,2018,201802,Substance use disorder,Inpatient,"5,907",3.1,
New Jersey,2018,201802,Mental health disorder,Intensive outpatient/Partial hospitalization,"98,006",51,
New Jersey,2018,201802,Substance use disorder,Intensive outpatient/Partial hospitalization,"20,969",10.9,
New Jersey,2018,201802,Mental health disorder,Outpatient,"196,982",102.6,
New Jersey,2018,201802,Substance use disorder,Outpatient,"20,092",10.5,
New Jersey,2018,201802,Mental health disorder,Telehealth,871,0.5,
New Jersey,2018,201802,Substance use disorder,Telehealth,436,0.2,
New Jersey,2018,201803,Mental health disorder,Emergency department,"13,323",6.9,
New Jersey,2018,201803,Substance use disorder,Emergency department,"15,219",7.9,
New Jersey,2018,201803,Mental health disorder,Inpatient,"5,487",2.9,
New Jersey,2018,201803,Substance use disorder,Inpatient,"6,243",3.3,
New Jersey,2018,201803,Mental health disorder,Intensive outpatient/Partial hospitalization,"98,721",51.4,
New Jersey,2018,201803,Substance use disorder,Intensive outpatient/Partial hospitalization,"21,709",11.3,
New Jersey,2018,201803,Mental health disorder,Outpatient,"206,006",107.3,
New Jersey,2018,201803,Substance use disorder,Outpatient,"20,469",10.7,
New Jersey,2018,201803,Mental health disorder,Telehealth,919,0.5,
New Jersey,2018,201803,Substance use disorder,Telehealth,395,0.2,
New Jersey,2018,201804,Mental health disorder,Emergency department,"13,517",7,
New Jersey,2018,201804,Substance use disorder,Emergency department,"14,933",7.7,
New Jersey,2018,201804,Mental health disorder,Inpatient,"5,680",2.9,
New Jersey,2018,201804,Substance use disorder,Inpatient,"6,396",3.3,
New Jersey,2018,201804,Mental health disorder,Intensive outpatient/Partial hospitalization,"105,580",54.8,
New Jersey,2018,201804,Substance use disorder,Intensive outpatient/Partial hospitalization,"22,258",11.5,
New Jersey,2018,201804,Mental health disorder,Outpatient,"206,276",107,
New Jersey,2018,201804,Substance use disorder,Outpatient,"21,821",11.3,
New Jersey,2018,201804,Mental health disorder,Telehealth,"1,024",0.5,
New Jersey,2018,201804,Substance use disorder,Telehealth,536,0.3,
New Jersey,2018,201805,Mental health disorder,Emergency department,"14,380",7.4,
